date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2012-03-09,66.8370844216,46.2243130859,53.9066158815,16.6911724371,60.2660515718,83.644875081,74.0338283217,14.7211374903,25.6109976599,,100.92764575,38.9599138694,46.9233937104,136.282911994,20.3427828915,49.5674418912,31.3765905632,73.8543207394,26.1207256667,26.1102893461,24.6955201498,49.837673555,36.8575,45.9657913395,48.0743604894,25.2414607341,27.3699407511,26.1618924893,48.2202419672,37.8315044761
2012-03-12,67.4068936666,45.8506955177,53.9224684372,16.9002828205,60.5209632376,82.6734956571,74.3243690371,14.743442244,25.8468060113,,100.669496771,39.3568028049,46.5152276895,136.541049301,20.278906403,49.8430717812,31.0018762231,73.7170450503,26.468075742,26.1510994264,24.5765110056,50.4184801496,36.7925,45.9657913395,47.4193494823,25.3834842983,27.2204420562,26.2791052693,48.7018023064,37.9210676969
2012-03-13,68.3386087836,47.1366350547,54.6199808909,17.3932077361,61.1047931818,85.9822568198,75.1284235748,15.0334040431,26.0715608462,,107.166246072,39.8022903855,47.3865051572,138.429527495,20.6584078939,50.0191686554,33.181337181,73.8085621763,26.8848958324,26.6653064376,24.8706656828,50.559958679,38.065,46.6040942917,47.6865250247,25.4867741632,27.3932999222,25.9821662267,48.9586344873,39.4167734847
2012-03-14,68.4310102828,48.7875033792,54.1047728285,18.0508491763,61.8613052223,85.2005999396,74.7905855338,15.0148167483,26.0604270835,,103.577975266,40.0695829339,47.5042453556,139.068077676,20.6358632509,49.8277590095,33.3266345782,74.1975099621,26.8427564973,26.7469265981,24.7673747274,50.5227274871,37.9025,47.0349487843,48.0743604894,25.4803185467,27.2718322326,26.0759364507,49.0228425326,38.9420884143
2012-03-15,69.3011244002,49.2827638766,54.1047728285,17.9277710297,62.0257643615,86.0960903461,74.3446393195,14.8029215874,26.1012508799,,105.892711109,39.8508890307,47.7632737919,139.937592816,20.8537948001,49.8201026237,34.1831244985,74.7694920001,26.7303849369,26.8122227265,24.8639293161,50.3961414344,38.1075,47.1386730141,48.0140305282,25.5255078626,27.3302301603,26.3885038639,49.1432326174,38.9331320922
2012-03-16,68.9623189032,49.1350546054,53.4072603748,17.9280771942,61.8366363514,86.1947460688,74.5135583401,14.8921406025,26.0381595583,,105.780846552,39.7293924178,47.3865051572,139.944385903,20.8387650381,49.8583845529,34.0837104899,74.4796877675,26.7093152693,26.6081723252,24.9739566381,50.0759531836,37.8475,47.2344184569,47.9106077376,25.5448747122,27.2554808128,26.7323280185,48.8302183969,38.6823550739
2012-03-19,69.100921152,49.7606468126,53.938320993,18.4035507308,62.0010954907,86.308579595,74.7973422946,14.9739246997,26.1272296594,,106.959726889,39.5511973856,47.4571492762,139.747386379,20.8462799191,49.9272920254,34.4125414415,74.5330727577,26.6109901539,26.2816916832,25.1782930933,50.04616823,37.485,47.1705881617,48.3760102952,25.5965196447,27.7600389081,26.6151152385,48.7499583403,38.906263126
2012-03-20,68.8006162796,49.447850709,53.5657859325,18.5523466991,61.7872986097,84.0546757755,73.7027470415,15.2936261704,26.1977434894,,108.439781034,39.9966849662,46.6879133138,138.748802586,20.8537948001,49.7358823795,34.7031362359,74.4720613403,26.5196882611,26.1102893461,25.0907203268,50.04616823,37.7475,47.2025033093,47.2125039012,25.5836084116,27.2181061391,26.4197606053,48.6375942612,38.7271366843
2012-03-21,68.4618107825,49.5694936382,53.1456932047,18.446413767,61.6804001692,82.7190290676,72.9122060254,15.241581745,26.3944399627,,108.413966136,40.3287757081,46.6800639672,139.047698415,20.8725820027,49.5827546628,34.5043082187,73.7628036133,26.4775489259,26.0449932177,24.7988111052,50.0387219916,38.5925,46.6838821607,46.5144000647,25.6804426599,27.2718322326,26.2087776013,48.6054902386,38.7540056506
2012-03-22,68.2000065348,49.7780243739,52.8048632557,18.3496657711,60.7840978603,80.768681318,71.182475255,15.1523627299,26.5057775891,,107.338345391,40.239678192,46.8998456708,139.591145377,20.9627605748,49.3530630878,34.1448883414,73.0611723134,26.4038050894,26.1143703542,24.9223111605,50.2770016201,38.21,46.253027668,46.4368329718,25.6029752613,27.3956358393,26.083750636,48.6777242894,38.7719182947
2012-03-23,68.1153051605,49.7432692513,52.8365683673,18.2489376362,60.8252126451,81.8311275629,71.864908098,15.2638864987,26.5317563686,,108.577460489,40.1262813533,47.2216688796,139.58435229,20.9477308128,49.4219705603,34.5348971444,72.8705116341,26.691757213,26.1266133782,24.1206835288,50.2099854746,38.475,46.4365397667,46.2472245224,25.4480404639,27.7460234054,26.224405972,48.757984346,39.0943458897
2012-03-26,68.6235134061,50.9683873237,53.5182282652,18.5835754826,61.8201904375,82.5293065239,72.8649086996,15.4943689544,26.6839177913,,110.203799056,40.6041680307,48.4932630216,141.13996922,21.1844495645,49.896666482,35.307267519,73.9534642926,27.1517782885,26.6000103092,24.374420006,50.2323241898,39.335,46.9551609153,47.4882980094,25.3899399149,28.0450207952,26.8573549838,49.1191546004,39.7481574017
2012-03-27,68.638913656,50.5860809748,53.7480903238,18.8131988905,61.5159410299,82.0056723032,72.3243678339,15.5464133799,26.6727840287,,108.706534979,40.5312700629,48.1164943869,140.739177085,21.1844495645,50.0727633562,35.0931450389,74.235642098,27.2501034038,26.5428761968,24.2239744841,50.0014907997,38.375,46.6599458,47.7727106835,24.9574136056,27.9866228675,27.1933649531,49.0308685382,39.5421619938
2012-03-28,68.1076050356,51.3159385499,53.6450487113,18.9093345573,61.1212390958,79.1218896384,71.5473403394,15.6728069846,26.9659731115,,108.732349876,40.4259729984,47.6847803263,140.813901043,20.8913692052,50.2412038446,35.3837398333,74.0373549915,26.9059655,26.2735296671,24.0780198733,50.0312757532,38.515,46.8913306201,47.7813292494,24.6991889434,27.8791706806,27.1542940264,49.1111285947,38.9689573806
2012-03-29,68.3540090334,50.2993512132,53.3597027075,18.6717508712,60.9156651717,80.4575363463,72.1959893783,15.635632395,27.392767346,,106.495058727,40.4259729984,47.6455335936,141.479623572,21.1619049215,50.1799527579,34.9249059474,74.4644349132,26.6952688242,26.2163955548,24.2172381175,49.8972434622,39.1025,46.7955851773,50.0824863399,24.5765322288,27.7974135818,26.5135308292,48.8141663856,38.5211412764
2012-03-30,68.6928145305,50.2732848713,53.8749107699,18.3560952265,61.1541309236,80.8369814338,72.4392327679,15.7248514101,27.4669924303,,107.01996165,40.7499639662,47.920260723,141.737760879,21.128087957,50.5015209629,35.1619701218,74.8152505631,26.9691745028,26.3265827715,24.349719995,50.04616823,38.6275,47.2344184569,50.7978273081,24.6798220937,27.563821871,26.1697066746,49.1191546004,39.2107780768
2012-04-02,68.7082147804,50.4036165811,53.9858786603,18.9402571762,61.8119674805,81.3909712615,73.1757196974,15.7545910818,27.515238735,,107.476024846,40.490771192,47.9752061489,142.294794015,21.3272323037,50.6929306088,35.2766785932,75.0135376696,27.0464299506,26.3551498276,24.4799564169,50.3067865737,39.295,47.3381426866,50.9529614939,24.8670349739,27.7927417476,26.6932570918,49.2475706909,39.2645160093
2012-04-03,68.3694092833,50.9075658591,53.8432056584,19.2675470736,61.3843737185,80.6017254796,72.3919354421,15.5389784619,27.3742110749,,105.591537301,40.4988709662,47.5905881677,142.315173276,21.1243305165,50.4402698763,34.9631421046,75.8066860955,27.1939176236,26.0694792659,24.6708201388,49.9568133693,39.58,47.2982487521,51.1942813386,24.8283012745,28.1150983085,26.4510173466,48.6777242894,38.7719182947
2012-04-04,67.6378974146,50.0182745904,53.7797954353,19.1141586371,60.5785239363,80.6396699883,71.3513942756,15.1956580925,27.2628734485,,103.225171662,40.3773743533,47.213819533,139.971558251,20.9890626583,50.0651069704,34.1856702083,74.3424120784,27.3238472404,25.4736520942,24.5854928278,50.083399422,38.92,47.2503760307,50.9012500986,24.7831119586,27.7927417476,26.0212371534,48.364710069,38.4494906998
2012-04-05,67.1989902934,50.6547281455,53.9145421593,19.4010348147,60.5127402806,80.3437028201,70.7770696058,15.0911692844,27.2665847028,,101.538598333,41.0010569661,46.6957626603,139.577559203,21.0942709924,50.0268250412,34.1317860175,75.2118247761,27.306289184,25.7266745917,24.7875838274,50.1206306139,39.26,46.979097276,50.8581572692,24.6346327778,28.2669329205,25.6617846281,48.6937763008,38.583835531
2012-04-09,66.4751785497,49.8351852116,53.1219143711,19.4791067734,59.5588772731,78.5982554177,69.9257177422,14.8971186408,27.04390945,,100.695311669,40.9686578694,45.4398672114,139.217525591,20.8613096812,49.7052568362,33.7853876479,75.4101118826,27.2009408461,25.3838699176,24.8549474939,49.7483186943,39.38,46.3168579632,50.1083420375,24.5038062628,27.9142094372,25.4429874388,48.2603719955,37.715072289
2012-04-10,65.1276566864,48.9807681104,52.4640333068,19.2406045937,58.0540761491,76.2153402684,68.5473385346,14.5911157027,26.7284528419,,98.5784900431,39.9804854178,44.4116028126,137.444529876,20.6283483699,49.1539970561,33.0694976841,74.4873141947,27.0042906154,24.8696629064,23.9051197959,49.4057917283,38.4325,46.0774943562,49.6084652164,24.0720787633,27.2694963155,25.1694909522,48.0998518824,36.7119642158
2012-04-11,65.7205663062,49.6520958328,52.8920523124,19.1720237359,59.0161621136,77.2170752994,68.2095004936,14.9381678154,26.765565384,,99.7573703797,40.2963766113,44.8040701404,137.614357052,20.9289436102,49.1004023553,33.8777605465,75.1660662131,27.025360283,24.7676377058,24.3070563395,49.4728078738,39.52,46.412603406,50.0049192469,24.4514756568,27.4189950104,25.8493250761,47.9955138089,37.0523044549
2012-04-12,66.8832851712,50.6024168944,53.0426515922,19.0670092973,60.4387336679,80.7762702198,69.3176092683,14.9717535037,26.8026779261,,103.595185198,41.0091567403,46.1463084014,139.475662898,21.4023811138,49.1157151269,34.5166730949,74.4682481268,26.8743609987,25.281844717,24.3968745615,49.2121895301,39.575,47.1546305879,50.3841361457,24.5626781946,28.2692688376,26.013422968,48.2683980011,37.7508975773
2012-04-13,65.982370554,49.9398077138,51.9884566338,18.5299966874,59.9618021642,80.3588806236,68.0946355596,14.8150202915,26.6987628082,,99.034553239,41.2764492887,45.5811554494,137.763804966,21.1093007545,48.6486755911,33.2619412228,73.9534642926,26.5337347061,25.1471714521,24.4305563948,49.0036948552,39.8425,46.3727094715,50.0307749446,24.3729797478,28.7691550986,25.8180683347,47.9714357919,37.4822079149
2012-04-16,66.5290794242,50.4193275155,52.519517252,17.7615236824,59.7644511971,81.0039372723,68.5878790996,14.7217267129,26.8843255188,,101.306264253,41.8677328048,45.5262100235,137.70946027,21.3460195062,48.9855565678,33.3543141213,73.6560336329,26.6531294891,25.3634648775,24.5652837279,49.7259799792,38.7325,47.2025033093,49.4360938987,24.4841822856,28.2248864125,26.0212371534,48.6215422499,37.3120377953
2012-04-17,67.3375925422,50.7244764803,53.3834815412,18.6668522385,60.9238881287,82.2712838644,70.0135556329,14.9866804763,27.444724905,,100.557632214,42.1431251274,46.2561992532,140.922590435,21.3948662328,49.1693098278,33.7930853895,74.060234273,27.0464299506,25.6613784633,24.6618383166,49.9046897006,39.0425,47.8647426221,50.073867774,24.6869633839,28.516876051,27.404347957,49.6568969792,38.2255826477
2012-04-18,67.0911885444,50.6024168944,53.2249559835,18.6252138606,60.6114157641,82.8783960044,69.858150134,14.9717535037,27.5263724977,,99.241072422,41.9649300951,46.0992123221,135.950050729,21.0040924203,48.4342967877,33.3235231551,74.235642098,26.9691745028,25.4165179818,24.8257565718,49.703641264,39.66,47.4498457032,49.4016196352,24.6346327778,28.4467985378,27.7481721116,49.8093910866,38.0554125281
2012-04-19,66.8370844216,50.1926454274,53.2091034278,17.9853299639,60.1098153895,81.8235386612,69.2635551817,14.8560694661,27.3964786002,,97.7524133109,41.7624357403,45.5262100235,135.528879334,20.8087055141,48.2581999135,33.2696389643,72.6645981004,26.9410816127,25.3104117732,24.6124382944,49.5696089729,39.8925,49.2291151823,50.5996002928,24.9551577396,28.3089794284,27.8419423356,49.5605849114,37.6882033228
2012-04-20,67.360692917,50.0880229252,54.2712246641,17.5426160335,60.4798484528,82.10553111,69.2703119425,14.8598012093,27.5115274808,,96.7542372595,41.6814379984,46.6172691948,135.590017117,20.741071585,48.7788341502,32.884751887,73.1679422938,27.2009408461,26.4612560363,24.8729111383,50.2695553818,39.225,50.0668878069,51.2890855633,25.3345546332,28.2669329205,28.0763678955,50.1224053071,37.930024019
2012-04-23,67.0911885444,49.9746818812,54.1285516622,17.5034269719,59.9124644224,81.4729534546,69.216257856,14.6881410246,27.3482322954,,96.1604946082,41.3898461274,46.4681316102,134.924294588,20.6283483699,48.5185170319,32.9848225271,72.5959602559,26.8778726099,26.2163955548,24.6438746721,49.6291788801,38.75,50.1945483973,51.0132914551,25.2298934212,27.5871810421,27.6622160729,47.7868376619,37.6255090682
2012-04-24,68.1384055353,50.2449566785,54.3980451102,17.1537870628,60.2002679161,82.6161660849,69.6149067444,14.4940903809,27.5078162266,,98.1912665749,41.4951431919,47.0411339088,135.861740598,20.5231400357,48.8247724652,33.3158254136,72.1383746255,26.8778726099,26.0531552338,23.9702380068,49.8897972238,37.495,50.5615725948,50.6082188587,25.838236716,27.7810621621,27.5371891076,46.3662346612,37.7777665436
2012-04-25,68.3771094082,51.3609300353,55.6345444599,18.6760371748,63.3825522602,78.8359429873,70.1689611318,14.546334785,27.8084278178,,98.0794020174,42.0459278371,47.4728479693,138.286872668,20.9364584912,49.3300939303,33.223452515,72.6188395374,26.9902441703,26.2816916832,24.4822018725,50.2263671991,37.675,50.8887028578,50.7374973469,25.8251540645,28.4491344549,27.5840742196,46.0371684294,38.2434952919
2012-04-26,68.7775159048,51.953790881,56.1101211329,18.6056193298,63.3085456476,79.5599776532,71.7703134465,14.6284331342,28.0979056465,,98.5784900431,42.0135287403,47.8810139902,139.652283161,21.2069942076,49.575098277,33.716107974,73.0840515949,27.0183370605,26.2082335387,24.7786020052,50.2113495979,39.05,51.678602761,50.3065690528,26.2568815641,28.77616285,27.6544018876,47.3133033283,38.8346125493
2012-04-27,68.8083164045,52.4594663083,56.7838547529,18.4617219941,63.5387884425,79.6895417513,71.7567999249,14.9120456133,28.4393410341,,98.4494155537,42.0783269338,48.1086450404,140.487832865,21.3272323037,49.6440057495,33.3620118629,74.2661478067,27.0113138379,26.1021273301,24.8437202162,48.3867110526,39.165,51.0722149565,49.9101150222,26.3157534958,28.8532481145,27.8731990769,47.3775113736,38.8256562272
2012-04-30,68.8083164045,52.4943404757,56.3637620252,17.8793970317,63.1523094653,78.3253080124,72.0000433145,15.0426566235,28.3242921535,,99.0861830348,41.9487305468,47.6141362073,140.671246215,21.3385046252,49.8430717812,33.0848931672,74.3195327969,27.559125195,26.1306943863,25.119911249,47.7860070048,38.9325,51.3195573504,48.393247427,26.4138733821,28.7271085907,27.3965337717,47.2811993057,38.6107044973
2012-05-01,68.9931194029,53.1569496563,56.0308583541,17.8227565911,63.5223425286,77.8222944551,73.1554494149,14.9120456133,28.5506786604,,99.241072422,42.378018579,47.8260685643,141.296210222,21.7555805212,49.9349484112,33.7084102325,74.1288721176,27.6504270879,26.1266133782,24.9919202825,47.7334454006,39.22,51.5429633837,49.2378668834,26.5316172456,28.7528036789,27.1308514704,47.4096153962,39.2197343989
2012-05-02,68.9315184034,53.2266979911,56.4113196924,17.9406299405,63.5305654855,78.2186081669,72.3176110731,14.8075568052,28.6360375073,,97.8986977322,42.6939097725,47.5984375142,141.336968744,21.9284227844,50.0191686554,33.2542434812,74.3652913599,27.5942413076,25.9552110412,25.6610660367,48.0413062251,39.735,51.6546664003,48.832794287,26.5577825486,28.5425711392,26.6854429065,47.3614593622,38.9958263468
2012-05-03,68.8314167793,53.0610456959,56.2052364675,17.8132654903,63.1769783362,76.7248103299,71.6149079476,14.7179949697,28.7399526253,,95.9711853571,42.4995151919,47.4649986228,140.779935608,21.6203126631,50.0268250412,33.1079863918,74.0068492828,27.5099626373,25.922562977,25.6880115034,48.4392726568,39.38,51.6626451872,48.0226490941,26.5839478516,27.1924110509,26.4432031612,47.3454073509,39.237647043
2012-05-04,68.2770077841,52.3984365153,55.3016407888,17.3059508411,62.362905597,75.0252342195,70.0811232411,14.2701857921,28.5766574399,,93.7855240031,42.086426708,46.5544744223,139.251491026,21.1206835889,49.5674418912,32.138070957,73.1145573036,27.2781962939,25.285925725,25.1064385156,48.266570243,38.1475,51.4631755147,47.1607925059,26.3353774731,27.5147676118,26.2947336399,47.112653187,38.4494906998
2012-05-07,67.7687995385,52.3984365153,55.1748203427,17.4354584432,62.4615810805,74.0725570276,69.8040960474,14.240331847,28.6805725579,,94.689045429,41.624739579,46.7193107,138.409148234,21.0147016641,49.6133802062,32.1611641816,72.8400059254,27.0674996181,25.0165791953,25.0188657492,48.2440438412,37.9575,51.5349845968,47.6175764976,26.5119932684,27.6829536435,26.2322201573,47.505927464,39.2466033651
2012-05-08,67.4222939165,52.2153471365,56.038784632,17.3956570525,62.0010954907,73.5390578001,69.4865282888,13.9641828541,28.6286149989,,94.1125127096,41.0010569661,46.6015705016,137.444529876,20.7194663021,49.7511951512,31.8532545197,71.3452261996,27.1307086209,24.8941489546,24.4148382059,48.1764646359,36.505,51.3754088588,48.1088347529,26.5250759199,27.5965247106,26.6385577945,47.3935633849,39.6765068251
2012-05-09,67.1989902934,51.840449837,55.1827466206,17.4262735068,61.2528064071,73.1579869233,68.7703116418,14.0164272582,28.4950098472,,92.3226797898,40.5879684823,45.8166358461,137.273986237,20.5832038273,49.2152481428,31.2836216453,70.1097449976,26.7514546044,25.1063613719,24.284601784,47.8085334066,37.245,51.0004058744,47.5917208,26.3288361473,27.4283386788,26.5135308292,47.6965450983,40.321362015
2012-05-10,67.0911885444,51.8055756696,55.5552816811,17.4672995557,61.046010977,72.7388089589,69.8378798516,12.5461204585,28.7288188627,,91.4879980917,41.0010569661,45.9736227772,136.844216265,20.6210545148,49.437283332,31.3605990608,70.0639864346,26.9621512802,25.0900373398,24.1521199065,48.1614470347,33.86,51.5748785313,47.6520507612,26.5250759199,27.6035324619,26.6073010532,47.8258259253,40.5542263891
2012-05-11,66.783183547,51.9973835903,56.102194855,17.3506508645,60.8474873641,72.7845374641,69.3851768765,12.3184841265,28.7510863879,,87.8825173542,40.7742632887,45.9579240841,137.233055763,20.9162898768,49.2611864578,28.4508527561,70.0868657161,26.7093152693,25.4328420139,24.309301795,47.8160422072,34.445,51.5589209575,47.5744836682,26.9240967907,27.5451345342,25.9743520414,48.011667114,40.8050034074
2012-05-14,66.090172303,50.9337214846,55.9278167416,17.0907171668,60.483527407,71.3364681323,68.8784198149,12.4677538524,28.5284111352,,85.8517453876,40.4016736758,45.6439502218,136.052893778,20.4507264213,48.9472746386,27.5502169952,69.3089701445,26.8462681085,25.0410652435,24.1319108065,47.7409542012,34.1375,51.4472179409,47.5400094047,26.7474809954,27.2648244813,25.6695988134,47.728865305,40.4557068462
2012-05-15,66.0516716784,50.5152314759,56.3102291638,16.9361040721,60.0368492779,70.6352977191,68.1757166895,12.3446063286,28.4170735088,,85.9377950472,39.4216009985,45.1180440026,135.780023955,20.3485295652,48.7022702919,27.8966153648,69.4081136977,26.505641816,24.8206908101,24.0757744177,47.8460774096,34.525,51.1839179731,47.3504009553,26.8521422074,27.2391293931,25.6930413694,47.9551067522,40.3124056929
2012-05-16,66.1748736773,50.0357116741,56.5492369276,16.7188803283,59.8465974822,70.0103414812,68.2432842977,12.456558623,28.3280034077,,84.5007657318,39.5025987404,45.1435543789,136.2507244,20.057079272,48.7788341502,27.2961915242,69.728423639,26.8497797198,24.5659932215,24.0263743956,48.2740790436,34.145,50.7530634804,47.3159266918,26.7409396696,27.5054239434,25.6148995161,47.8258259253,40.3750999475
2012-05-17,65.3917849554,48.5186853923,56.1986922073,16.2303947986,57.6793813743,66.9160459617,68.2705543413,12.3520698149,27.8789416479,,83.5370095442,38.0851382566,43.8320685499,134.995523214,19.8261900786,48.6563319769,26.1184370675,68.3480403208,26.7093152693,24.4181042991,23.4290832191,48.0262886239,33.45,50.0269938724,47.29868956,27.0614646314,26.9156709583,25.0796278209,49.8377587949,39.7033757913
2012-05-18,64.7482565998,48.3007218461,55.0912895681,16.2383550767,57.1996159764,67.5867307049,67.125212507,12.2923619245,27.4818374471,,82.1688199565,38.1094375792,43.6345556239,133.624352353,19.7353484288,48.5032042602,25.7797364395,68.5234481457,26.5625299185,24.0483819931,23.6760833297,47.6959013976,36.395,49.6120969535,46.5316371965,27.1661258434,26.3610223175,24.6389440563,50.4437626713,39.237647043
2012-05-21,65.4848251996,49.1115462381,55.226727301,17.1844035172,59.3751039015,70.1017984916,67.96376635,12.4416316504,27.6525551409,,83.0465264844,38.563024934,45.0566486914,134.906840522,19.7959095287,48.5950808902,25.0253577679,69.6064008042,26.4073167006,24.4427524529,24.0780198733,47.5982869898,37.2625,50.0269938724,47.8761334741,27.0418406542,27.1988460027,24.670421468,50.9366458241,39.7571137238
2012-05-22,65.2289645281,49.1289833218,54.900083357,17.0524465988,59.1269493853,69.7283490323,67.711518446,12.4864125681,27.5337950061,,83.9242330124,39.0895102565,45.2541616175,134.265596437,19.7050678788,48.6333628194,26.1800189999,69.6597857944,26.3089915852,24.4509685041,24.3519654505,47.4180757755,37.3625,50.1227393152,48.0226490941,27.0745472829,27.706688851,24.5917279386,51.4941693904,39.7571137238
2012-05-23,65.7484392248,48.7976787315,54.4778363076,17.4685242139,59.2013957402,70.4752479508,67.4933580966,12.456558623,27.6674001578,,84.3630862764,39.4782994178,45.5227791969,133.788074247,19.2584297671,48.4419531735,26.3724625386,69.7665557749,26.2247129149,23.9169251732,24.1431380843,46.84740693,37.6525,50.3621029223,47.7123807223,27.0025926997,27.8892314416,24.6232053504,52.1809737836,39.5958999263
2012-05-24,65.8879995911,49.1202647799,55.0514549408,17.3080939929,59.0525030305,69.6749991096,68.216014254,12.2326540342,28.0422368333,,83.3477002931,40.2639775146,45.2462611005,133.76760901,19.4174026543,48.7788341502,26.1492280337,69.8046879107,26.4073167006,23.8840609682,24.1341562621,46.9825653408,36.5525,50.4179544306,48.4535773882,27.0745472829,28.029648819,24.5995972916,52.5768963162,39.8018953342
2012-05-25,65.7329325174,48.6581820619,55.0116203135,17.2153261361,57.9027204389,68.5470293143,67.3979129437,12.1878731164,27.9197654442,,83.2100208377,40.0452836113,44.8354342143,132.546516552,19.4855338917,48.3227404553,25.787434181,69.4386194064,26.372200588,23.875844917,24.4283109392,46.922494936,36.75,49.9472060034,48.3673917294,27.1137952374,27.9360372341,24.678290821,52.7708175567,39.8556332667
2012-05-29,66.4695011172,49.3120727006,55.1948595991,17.5208783509,58.2335931271,70.5133550385,68.3387294505,12.38192376,28.0051242911,,84.6040253233,40.5555693855,45.1909574812,134.020013597,19.7504887038,48.3845836682,25.8875048211,69.3242229988,26.4002934781,24.2866474792,24.9065929716,47.2678997635,36.4225,50.1706120366,48.393247427,27.31003501,28.1490035898,24.8671552915,53.069779469,40.7333528308
2012-05-30,65.4770718459,48.3530330972,55.4418342884,17.7321318862,57.3981395894,68.7299433352,66.5593591007,12.2326540342,27.8566741226,,81.7942656431,40.498540662,44.4009057769,132.7034167,19.7807692537,48.0908284071,25.3717561375,68.7217352522,26.2668522501,24.1058943518,24.3878927393,46.7948453259,35.2375,49.3807121334,48.4104845588,27.0941712602,27.4960627849,24.3399086445,52.8758582286,40.4825758125
2012-05-31,65.4460584312,48.6756191456,55.3860658102,17.6880441918,57.5801195679,66.7788604461,67.0229498432,12.1878731164,27.7342027336,,82.7366158128,40.1971031234,43.9742778567,131.591472171,19.5612352666,48.2608972425,25.5180132269,68.668350262,26.3932702556,23.9826535832,24.3721745505,46.7723189241,34.655,49.8594393475,48.0657419235,27.2380804267,26.9601364611,24.017265174,53.1829001926,40.9393482387
2012-06-01,64.2365352568,46.5831691017,53.9759200035,17.1755247454,55.6196988902,65.1783627637,65.7276227686,11.9117241236,27.1255570427,,80.0911190062,39.0728225739,42.6153889254,128.985565361,19.0313256425,47.7584211379,24.5788887582,66.6468843879,26.1123413545,23.3746657911,23.5656263448,46.2166676798,32.7475,48.3354910493,47.4365866141,26.8390595559,26.2697510222,23.5529733505,52.9647387971,39.7660700459
2012-06-04,64.0582081221,46.6529174365,54.7327779223,17.2765590449,55.8347661375,63.4559224006,65.8435204542,12.023676418,27.3296760244,,78.6732710445,39.7245794142,42.0307506643,128.6171911,18.9556242676,48.191323628,23.8629987944,66.3471232887,26.3089915852,23.4568263035,23.5881556243,46.1040356709,32.805,48.1759153113,47.3245452576,27.0418406542,26.7167463403,24.009395821,53.3202610713,39.775026368
2012-06-05,63.9729212316,47.0626889035,54.5296213231,17.2318590215,55.9009406752,63.7531576845,65.782162856,12.0311399043,27.1812258559,,79.719366187,39.8549307822,42.1018553177,129.067426308,19.2508596296,48.0908284071,24.6250752075,66.9312731231,26.3370844754,23.4198540729,23.7706427881,45.9275788568,33.435,48.5110243611,48.2984432023,26.9502620937,26.6348362035,24.0644812916,52.9243385387,40.1601482175
2012-06-06,65.6166322122,48.2832847624,55.7525443814,17.4960790228,57.0920823528,66.0472043627,68.0387589701,12.4528268798,27.689667683,,82.0968551471,41.2236201468,43.1842261525,132.335042439,19.7353484288,48.546922102,25.4564312945,68.1456898839,26.6180133764,24.1141104031,24.1220995482,46.4043876948,34.245,49.5482666583,49.7291251387,27.3231176615,27.2269294782,24.3635167034,53.2717807611,40.7781344412
2012-06-07,66.2911739825,48.1612251765,55.0514549408,17.504039301,57.8613613529,66.4130324044,68.4409921143,12.3744602737,27.567196294,,81.2668953647,41.745025619,43.7451628625,132.64202099,19.6369366415,48.546922102,25.2562900143,67.9304767871,26.9200119451,24.0155177881,24.1874344587,47.1252325522,33.89,49.7653015707,49.5136609917,27.2380804267,27.3369230905,24.3792554092,53.223300451,40.867697662
2012-06-08,66.6788416666,48.7017747712,54.8682156552,17.7673408087,57.8530895357,66.763617611,68.7477801057,12.4864125681,27.9234766984,,81.7337477423,42.6493382349,44.2349949191,133.11954318,19.9927331034,48.6860693309,25.9259935289,67.4462473191,27.0113138379,24.3605919404,24.4758092361,47.1177237516,34.1225,49.9501831627,49.9876821152,27.7613864868,27.2830964291,24.5209037622,55.1221125971,41.4140333091
2012-06-11,66.0430666647,48.0391655906,54.0077877053,17.4872002511,57.9937104282,64.926855985,68.1137515902,12.2960936677,27.7082239541,,80.2294456366,41.8346421845,43.5555504534,131.325424094,19.6710022602,48.0212547926,25.2639877559,66.5546502036,27.0183370605,23.7402800714,24.2099637382,46.960038939,32.615,49.4839600176,49.5222795575,27.8398823958,27.2292697678,24.5681198798,54.5645890308,41.0199551374
2012-06-12,67.2448364854,49.2423243658,54.6690425186,17.6399763585,60.0368492779,66.3444396466,68.6796049965,12.5311934859,27.9086316816,,81.3014770223,42.5597216693,44.2823980213,132.717060191,20.0760046157,48.763373347,25.9952732028,67.2617789504,27.2852195165,24.0648140956,24.2415047294,47.1252325522,32.645,49.7894165609,49.849785061,28.0884527743,27.4188332273,24.5917279386,54.7181100128,41.5394218182
2012-06-13,66.7796352645,48.0391655906,54.8283810279,17.5175105409,59.6067147832,65.0030701603,68.2637368304,12.4304364209,27.9086316816,,80.1602823214,41.5250576854,43.5476499364,131.727907083,20.0911448907,49.8224383674,26.4032535048,67.6153433238,27.2641498489,23.9333572757,23.029429493,46.9825653408,31.8325,49.5563049884,50.179445206,28.1211594031,26.8899277724,24.3005618798,54.1929066533,41.405076987
